Dealer #,Original Order Date,Custome #,Product CD,Offer,Quantity Billed
2380614,10/15/2020,9437,V3D,Desktop,1
KNOWN,10/9/2020,7349,YA,Desktop,1
2380614,10/16/2020,9807,VLT,Desktop,1
2380614,10/17/2020,9919,TLT,Desktop,1
2380614,10/15/2020,9473,TLT,Desktop,1
2380614,10/15/2020,9441,VMA,Desktop,1
2380614,10/22/2020,11912,YAI,Desktop,1
2380614,9/26/2020,2907,TLT,Desktop,1
2380614,9/26/2020,2905,TLT,Desktop,1
3837687,8/4/2020,86318,YA,Desktop,1
3876574,9/26/2020,2907,YA,Desktop,1
2380614,10/5/2020,2908,YAL,Desktop,-1
2380614,9/26/2020,2908,YAL,Desktop,1
3838438,8/18/2020,90437,YAL,Desktop,1
2380614,10/15/2020,9465,TLT,Desktop,1
3838438,8/25/2020,90437,YAL,Desktop,-1
2380614,10/15/2020,9461,YA,Desktop,4
2380614,10/15/2020,9457,V3D,Desktop,2
3838438,8/24/2020,92199,TFS,Desktop,1
2380614,10/21/2020,11475,VMA,Desktop,1
2380614,10/21/2020,11482,TLT,Desktop,1
3838438,8/5/2020,86557,YA,Desktop,1
3837687,8/21/2020,91346,YA,Desktop,1
3837687,8/25/2020,91346,YA,Desktop,-1
2380614,10/15/2020,9163,VLT,Desktop,1
3837687,8/6/2020,86561,VPR,Desktop,1
2380614,9/28/2020,3345,VPR,Desktop,1
2380614,10/21/2020,11481,YA,Desktop,1
2380614,10/21/2020,11482,V3D,Desktop,1
2380614,10/21/2020,11483,YA,Desktop,1
2380614,10/21/2020,11470,YA,Desktop,1
2380614,9/26/2020,2633,YA,Desktop,1
2380614,10/21/2020,11485,YA,Desktop,1
2380614,10/21/2020,11487,VPR,Desktop,1
2380614,9/28/2020,3380,YA,Desktop,1
2380614,9/28/2020,3376,TLT,Desktop,1
2380614,9/26/2020,2634,YAL,Desktop,1
3838438,8/25/2020,92441,VPR,Desktop,1
3837687,8/25/2020,92418,TFS,Desktop,1
3837687,8/25/2020,92422,VPR,Desktop,1
3837687,8/25/2020,92450,YAI,Desktop,1
3837687,8/25/2020,92438,YA,Desktop,1
3837687,8/25/2020,92438,VSI,Desktop,1
3838438,8/4/2020,85959,YA,Desktop,1
2380614,10/16/2020,9544,V3D,Desktop,1
3837687,8/25/2020,92448,YA,Desktop,3
2380614,10/16/2020,9855,YA,Desktop,1
2380614,10/16/2020,9857,TLT,Desktop,1
2380614,10/15/2020,9472,V3D,Desktop,1
2380614,10/16/2020,9883,TFS,Desktop,1
2380614,10/16/2020,9870,YAL,Desktop,1
2380614,9/25/2020,2266,TLT,Desktop,1
3876574,10/16/2020,9866,VPR,Desktop,1
3876574,9/25/2020,2275,TLT,Desktop,1
2380614,10/16/2020,9855,TLT,Desktop,1
2380614,9/25/2020,2279,VLT,Desktop,1
2380614,10/15/2020,9499,TLT,Desktop,1
3876574,10/15/2020,9511,YAL,Desktop,1
4249278,8/15/2020,2366,YAI,Desktop,1
2380614,10/15/2020,9479,YA,Desktop,1
2380614,10/15/2020,9461,TLT,Desktop,1
KNOWN,10/9/2020,6983,TLT,Desktop,1
3837687,8/26/2020,92448,TLT,Desktop,1
2380614,9/25/2020,2597,TLT,Desktop,1
2380614,10/16/2020,9890,YAI,Desktop,1
3876574,10/16/2020,9889,YAI,Desktop,1
2380614,9/25/2020,2285,YA,Desktop,1
2380614,10/16/2020,9861,V3D,Desktop,1
3838438,8/6/2020,86882,YA,Desktop,1
2380614,10/16/2020,9880,TLT,Desktop,1
2380614,10/16/2020,9545,YA,Desktop,5
3837687,8/25/2020,92434,YA,Desktop,1
3837687,8/25/2020,92136,VPR,Desktop,1
2380614,10/16/2020,9555,V3D,Desktop,1
3837687,8/25/2020,92419,VSI,Desktop,1
3837687,8/4/2020,84611,YA,Desktop,-1
3837687,8/26/2020,92712,VPR,Desktop,1
3837687,8/26/2020,92711,TLT,Desktop,1
3837687,8/26/2020,92718,V3D,Desktop,1
2380614,10/16/2020,9554,V3D,Desktop,1
3837687,8/26/2020,92716,YA,Desktop,1
3876574,10/15/2020,9152,V3D,Desktop,2
3876574,10/15/2020,9447,VMA,Desktop,2
3838438,8/25/2020,92459,TLT,Desktop,1
3838438,8/26/2020,92711,YA,Desktop,1
3837687,8/25/2020,92422,YA,Desktop,1
3837687,8/25/2020,92434,VPR,Desktop,1
3837687,8/25/2020,92441,VMA,Desktop,1
3838438,8/4/2020,86279,TLT,Desktop,1
3837687,8/6/2020,86554,TFS,Desktop,1
3837687,8/11/2020,86554,TFS,Desktop,-1
3837687,8/6/2020,86575,VPR,Desktop,1
3838438,8/6/2020,86885,YA,Desktop,1
3837687,8/4/2020,86292,YAL,Desktop,1
3838438,8/4/2020,86286,YA,Desktop,1
3837687,8/6/2020,86566,V3D,Desktop,1
3837687,8/4/2020,86268,VPR,Desktop,1
2380614,10/15/2020,9283,TLT,Desktop,1
3837687,8/26/2020,92717,YAI,Desktop,1
3837687,8/26/2020,92717,VPR,Desktop,1
3837687,8/26/2020,92714,YA,Desktop,2
2380614,10/16/2020,9557,V3D,Desktop,1
2380614,10/16/2020,9559,TLT,Desktop,1
3837687,8/26/2020,92722,YAI,Desktop,1
3837687,8/25/2020,92416,VSI,Desktop,1
3837687,8/4/2020,86266,VSI,Desktop,1
3837687,8/4/2020,86275,VPR,Desktop,1
3837687,8/29/2020,93742,TLT,Desktop,1
3837687,8/31/2020,94103,YAI,Desktop,1
3837687,8/14/2020,89274,VSI,Desktop,1
3837687,8/3/2020,85991,VPR,Desktop,1
3837687,8/31/2020,93406,YAI,Desktop,1
3837687,8/3/2020,85987,VPR,Desktop,1
3838438,8/3/2020,85944,YA,Desktop,1
3838438,8/3/2020,85950,TLT,Desktop,2
3837687,8/3/2020,85097,VSI,Desktop,1
2380614,9/25/2020,2295,V3D,Desktop,1
2380614,9/28/2020,3400,YAI,Desktop,1
3837687,8/3/2020,85096,VPR,Desktop,1
3837687,8/3/2020,85096,VPR,Desktop,-1
3837687,8/14/2020,88706,V3D,Desktop,1
3837687,9/3/2020,93402,YA,Desktop,-1
2380614,10/29/2020,14434,TLT,Desktop,1
2380614,10/30/2020,14796,V3D,Desktop,1
2380614,10/29/2020,14435,V3D,Desktop,3
2380614,9/23/2020,1648,TLA,Desktop,1
3838438,8/3/2020,85965,TLT,Desktop,1
3837687,8/29/2020,93742,TLT,Desktop,-1
2380614,9/23/2020,1643,YAI,Desktop,1
3838438,8/29/2020,93754,TLT,Desktop,1
3837687,8/3/2020,85944,YA,Desktop,1
3837687,8/29/2020,93743,TLT,Desktop,1
3837687,8/29/2020,93743,VSI,Desktop,1
3837687,8/3/2020,85953,YA,Desktop,1
2380614,9/25/2020,2293,VMA,Desktop,1
3838438,8/3/2020,85986,TLT,Desktop,1
2380614,9/25/2020,2302,TLT,Desktop,1
2380614,9/25/2020,2306,V3D,Desktop,1
3837687,8/31/2020,93402,YA,Desktop,1
2380614,9/25/2020,2289,VLT,Desktop,1
3837687,8/14/2020,89283,YAI,Desktop,1
3837687,8/30/2020,93957,YAL,Desktop,1
3838438,8/28/2020,93446,YAI,Desktop,1
3837687,8/31/2020,93414,VPR,Desktop,1
3838438,8/28/2020,93422,YAI,Desktop,1
3837687,8/28/2020,93416,YAI,Desktop,1
3837687,8/28/2020,93432,VLT,Desktop,1
3838438,8/28/2020,93412,YAI,Desktop,1
3876574,9/28/2020,3346,YAL,Desktop,1
3837687,8/31/2020,93421,VPR,Desktop,1
3838438,8/14/2020,89277,VLT,Desktop,1
3837687,8/28/2020,93410,YA,Desktop,2
2380614,10/30/2020,14780,YAI,Desktop,1
3837687,8/30/2020,93958,YAI,Desktop,1
3837687,8/30/2020,93959,YAL,Desktop,1
2380614,9/28/2020,3410,YAI,Desktop,1
2380614,9/28/2020,3411,TLT,Desktop,1
2380614,9/28/2020,3411,YAL,Desktop,1
3876574,10/30/2020,14795,YA,Desktop,2
4727014,10/30/2020,B9198,TGU,Standalone,191
2380614,10/27/2020,13963,TLT,Desktop,1
2380614,10/30/2020,14759,YAI,Desktop,1
2380614,10/30/2020,14767,TLT,Desktop,1
3837687,8/30/2020,93954,YAI,Desktop,1
2380614,9/28/2020,3405,VLT,Desktop,1
2380614,9/28/2020,3403,TLT,Desktop,1
3876574,9/28/2020,3389,YA,Desktop,1
2380614,10/28/2020,14047,YAI,Desktop,1
2380614,9/25/2020,2302,VPR,Desktop,1
2380614,9/25/2020,2321,YAL,Desktop,2
3837687,8/30/2020,93954,YA,Desktop,1
2380614,9/25/2020,2312,YA,Desktop,1
3876574,10/27/2020,13964,VPR,Desktop,1
3838438,8/10/2020,85941,YA,Desktop,-1
3838438,8/3/2020,85941,YA,Desktop,1
3837687,8/3/2020,85937,TLT,Desktop,1
2380614,9/25/2020,2317,YA,Desktop,1
2380614,10/28/2020,13997,YAI,Desktop,1
2380614,10/30/2020,14826,TLT,Desktop,1
3837687,8/31/2020,94117,TLT,Desktop,1
3837687,8/29/2020,93749,VPR,Desktop,1
2380614,10/30/2020,14809,TLT,Desktop,1
1922829,7/27/2020,6,TGU,Standalone,18
3837687,8/29/2020,93744,YAL,Desktop,1
2138780,10/28/2020,-2020,TGU,Standalone,13
3838438,8/29/2020,93752,TLT,Desktop,1
3837687,8/13/2020,87495,VPR,Desktop,-2
3837687,8/29/2020,93749,TLT,Desktop,1
3838438,8/2/2020,85689,VLT,Desktop,1
3837687,8/2/2020,85697,VLT,Desktop,1
3837687,8/13/2020,87243,YA,Desktop,-1
2380614,10/27/2020,13963,YAI,Desktop,1
3837687,8/10/2020,87243,YA,Desktop,1
3837687,8/10/2020,87495,VPR,Desktop,2
2380614,10/30/2020,14829,TLT,Desktop,1
3837687,8/14/2020,89275,YA,Desktop,1
2380614,10/27/2020,13558,VLT,Desktop,1
2380614,10/30/2020,14823,TLT,Desktop,1
2380614,10/28/2020,14037,TLT,Desktop,1
2380614,10/28/2020,14032,TLT,Desktop,1
2380614,10/28/2020,14025,VPR,Desktop,1
2380614,10/28/2020,14024,YA,Desktop,1
3876574,9/28/2020,3398,YAI,Desktop,1
2380614,9/23/2020,1647,YA,Desktop,1
3876574,10/27/2020,13541,YA,Desktop,1
3838438,8/28/2020,93401,TLT,Desktop,1
2380614,10/30/2020,14810,YAL,Desktop,1
2380614,10/27/2020,13536,TLT,Desktop,1
2380614,9/23/2020,1732,YA,Desktop,1
2380614,10/27/2020,13539,TLT,Desktop,1
7021503,9/4/2020,12551,YAL,Desktop,2
7021503,9/4/2020,12551,YAL,Desktop,-2
2380614,10/30/2020,14811,TLT,Desktop,1
2380614,10/27/2020,13541,TLT,Desktop,1
2380614,9/23/2020,1626,TFS,Desktop,1
2380614,10/26/2020,13511,TLT,Desktop,2
2380614,10/30/2020,13511,TLT,Desktop,-2
2380614,9/24/2020,2247,YA,Desktop,1
7018557,10/29/2020,32164,TGN,Standalone,72
2380614,9/24/2020,2250,YAI,Desktop,1
2380614,9/23/2020,1623,YAI,Desktop,1
2380614,10/30/2020,14802,V3D,Desktop,1
2380614,10/30/2020,14804,TLT,Desktop,1
3876574,9/23/2020,1898,V3D,Desktop,1
3837687,8/3/2020,85935,TLT,Desktop,1
3837687,8/3/2020,85940,YA,Desktop,-1
3837687,8/3/2020,85940,YA,Desktop,1
2380614,10/29/2020,14425,TLT,Desktop,1
2380614,9/23/2020,1641,V3D,Desktop,2
2380614,9/23/2020,1650,TLT,Desktop,1
3838438,8/31/2020,94168,YAI,Desktop,1
3837687,8/2/2020,85669,VPR,Desktop,1
3837687,8/3/2020,85095,VPR,Desktop,2
2380614,10/29/2020,14427,YAL,Desktop,1
2380614,9/23/2020,1638,TLT,Desktop,1
2380614,10/30/2020,14798,TLT,Desktop,5
2380614,10/30/2020,14792,TLT,Desktop,1
2380614,9/23/2020,1640,VPR,Desktop,1
2380614,10/30/2020,14798,TLT,Desktop,1
7018557,10/30/2020,32164,TGN,Standalone,-130
3837687,8/31/2020,94112,YA,Desktop,1
3837687,8/13/2020,87497,YA,Desktop,-1
3837687,8/10/2020,87497,YA,Desktop,1
2380614,10/28/2020,14012,YA,Desktop,1
3837687,8/10/2020,87496,VPR,Desktop,1
3837687,8/13/2020,87496,VPR,Desktop,-1
3876574,10/27/2020,13964,VMA,Desktop,1
2380614,9/24/2020,2155,YA,Desktop,1
2380614,10/28/2020,14001,TLT,Desktop,1
4986473,10/28/2020,1437,TGU,Standalone,4
3838438,8/2/2020,85674,YA,Desktop,1
2380614,10/28/2020,14000,VPR,Desktop,1
3876574,10/28/2020,13978,V3D,Desktop,1
7018557,10/30/2020,32164,TGN,Standalone,-72
3876574,10/30/2020,14777,VSI,Desktop,1
7018557,10/29/2020,32164,TGN,Standalone,130
3876574,10/28/2020,13986,TLT,Desktop,1
3838438,8/31/2020,94117,YAL,Desktop,1
3837687,8/31/2020,94111,TLT,Desktop,1
2380614,10/28/2020,13987,TLT,Desktop,1
2380614,10/28/2020,13995,YAI,Desktop,1
2380614,10/28/2020,14005,TLT,Desktop,1
2380614,10/28/2020,13992,TLT,Desktop,1
3837687,8/3/2020,85966,YA,Desktop,1
2380614,9/27/2020,2914,YAI,Desktop,1
3837687,8/28/2020,93450,TLT,Desktop,1
3837687,8/13/2020,87502,TLT,Desktop,-1
3837687,8/10/2020,87502,TLT,Desktop,1
3838438,8/27/2020,93075,TLT,Desktop,1
3838438,8/27/2020,93068,VLT,Desktop,1
3838438,8/27/2020,93023,TLT,Desktop,1
3838438,8/27/2020,93028,TLT,Desktop,1
3837687,8/14/2020,89287,TLT,Desktop,1
2380614,10/29/2020,14455,TLT,Desktop,1
3838438,8/13/2020,89019,YAI,Desktop,1
3837687,8/14/2020,89299,YA,Desktop,1
3837687,8/30/2020,93957,TLT,Desktop,1
3838438,8/3/2020,85954,YA,Desktop,1
2380614,10/31/2020,15083,YAL,Desktop,1
2380614,9/27/2020,2926,TLT,Desktop,1
3837687,8/3/2020,85968,YA,Desktop,1
3837687,8/28/2020,93413,YA,Desktop,1
3837687,8/3/2020,85965,YAL,Desktop,1
3876574,9/27/2020,2931,V3D,Desktop,1
3837687,8/10/2020,87242,YA,Desktop,1
3837687,8/13/2020,87242,YA,Desktop,-1
3837687,8/13/2020,89007,VPR,Desktop,1
3837687,8/13/2020,89018,YA,Desktop,1
2380614,10/31/2020,15085,YAL,Desktop,1
2380614,10/31/2020,15084,YAI,Desktop,1
3837687,8/3/2020,85946,VPR,Desktop,1
3837687,8/7/2020,87231,YA,Desktop,1
3837687,8/12/2020,88640,YA,Desktop,1
3837687,8/12/2020,88640,VPR,Desktop,1
3837687,8/20/2020,89333,YA,Desktop,-1
3837687,8/17/2020,89333,YA,Desktop,1
3837687,8/17/2020,89854,TLT,Desktop,1
3837687,8/12/2020,88648,YA,Desktop,1
3837687,8/12/2020,88655,VPR,Desktop,1
3837687,8/10/2020,88113,VPR,Desktop,2
3838438,8/10/2020,88107,TLT,Desktop,1
3838438,8/10/2020,88105,YAI,Desktop,1
3837687,8/15/2020,89579,YA,Desktop,1
3837687,8/16/2020,89865,YAI,Desktop,1
3837687,8/16/2020,89863,V3D,Desktop,1
3837687,8/11/2020,88342,VPR,Desktop,1
3837687,8/17/2020,90134,VLT,Desktop,-1
3837687,8/16/2020,89867,YAI,Desktop,1
3837687,8/17/2020,90134,VLT,Desktop,1
3837687,8/17/2020,90182,TLT,Desktop,1
2380614,10/29/2020,14459,VLT,Desktop,1
3837687,8/28/2020,93406,TLT,Desktop,1
2380614,10/29/2020,14540,YAI,Desktop,1
3837687,8/16/2020,89857,TLT,Desktop,1
3837687,8/16/2020,89851,VPR,Desktop,1
3838438,8/16/2020,89853,YAI,Desktop,1
3837687,8/12/2020,88368,TLT,Desktop,1
1922829,8/17/2020,9,TGU,Standalone,4
3837687,8/16/2020,89862,YAI,Desktop,1
2380614,10/30/2020,14806,YAL,Desktop,1
2380614,10/30/2020,14796,TLT,Desktop,1
3837687,8/30/2020,93967,YAI,Desktop,1
2380614,10/30/2020,14785,TFS,Desktop,1
3876574,9/25/2020,2274,TLT,Desktop,1
3838438,8/14/2020,89295,TLT,Desktop,1
2380614,9/23/2020,1903,TLT,Desktop,2
2380614,10/31/2020,15080,YAI,Desktop,1
2380614,10/31/2020,15080,V3D,Desktop,1
2380614,10/29/2020,14456,TLT,Desktop,-1
2380614,10/29/2020,14456,TLT,Desktop,1
2380614,9/28/2020,3685,YAI,Desktop,1
2380614,10/30/2020,14777,V3D,Desktop,1
3838438,8/27/2020,93060,YAI,Desktop,1
2380614,9/28/2020,3385,YA,Desktop,1
3837687,8/28/2020,93337,YA,Desktop,1
3838438,8/13/2020,88970,YAL,Desktop,1
3837687,8/13/2020,88964,YAI,Desktop,1
3838438,8/3/2020,86017,YAL,Desktop,1
3838438,8/3/2020,86021,YA,Desktop,1
2380614,9/23/2020,1900,TLT,Desktop,3
2380614,10/29/2020,14409,TLT,Desktop,1
2380614,10/29/2020,14419,TLT,Desktop,1
2380614,10/29/2020,14418,YAL,Desktop,1
2380614,10/29/2020,14414,TLT,Desktop,4
3838438,8/14/2020,89282,V3D,Desktop,1
3876574,10/29/2020,14430,TLT,Desktop,1
3838438,8/14/2020,89282,YAI,Desktop,1
3838438,8/14/2020,89280,TLT,Desktop,1
3838438,8/14/2020,89283,TLT,Desktop,1
3876574,10/30/2020,14819,VPR,Desktop,1
3876574,10/30/2020,14823,TLT,Desktop,1
3838438,8/14/2020,89279,TLT,Desktop,1
3876574,10/30/2020,14824,YA,Desktop,1
2380614,10/29/2020,14403,TLT,Desktop,1
3876574,10/30/2020,14820,TLT,Desktop,1
2380614,9/23/2020,1900,YAL,Desktop,1
2380614,9/23/2020,1899,YAI,Desktop,1
2380614,10/27/2020,13587,YAI,Desktop,1
3876574,10/29/2020,14392,YAI,Desktop,1
3876574,10/29/2020,14412,VPR,Desktop,1
3876574,10/29/2020,14409,TLT,Desktop,1
2380614,9/23/2020,1896,V3D,Desktop,1
3876574,10/29/2020,14427,TLT,Desktop,1
2380614,10/27/2020,13576,TFS,Desktop,1
2380614,10/27/2020,13583,TLT,Desktop,1
3876574,9/28/2020,3409,VSI,Desktop,1
2380614,10/27/2020,13577,YAI,Desktop,1
3837687,8/27/2020,93020,YAI,Desktop,1
2380614,10/29/2020,14404,TLT,Desktop,-1
2380614,10/29/2020,14404,TLT,Desktop,1
2380614,10/28/2020,14378,TLT,Desktop,1
2380614,10/28/2020,14377,VLT,Desktop,1
2380614,10/28/2020,14378,YAI,Desktop,1
2380614,9/28/2020,3351,V3D,Desktop,1
2380614,9/28/2020,3686,VPR,Desktop,1
2380614,10/13/2020,3686,VPR,Desktop,-1
2380614,9/28/2020,3384,TLT,Desktop,1
2380614,10/31/2020,15063,YA,Desktop,1
3876574,9/24/2020,2244,YAI,Desktop,1
2380614,9/24/2020,1989,VPR,Desktop,1
2380614,10/31/2020,15070,YA,Desktop,1
3876574,10/31/2020,15377,TLT,Desktop,1
2380614,9/24/2020,1990,V3D,Desktop,1
3838438,8/27/2020,93070,TLT,Desktop,1
2380614,10/30/2020,14787,VPR,Desktop,1
3876574,10/30/2020,14805,TLT,Desktop,4
2380614,10/30/2020,14781,TLT,Desktop,1
2380614,9/28/2020,3386,TLT,Desktop,1
2380614,9/24/2020,1988,VLT,Desktop,1
2380614,9/24/2020,1977,VPR,Desktop,2
2380614,10/30/2020,14783,VPR,Desktop,1
3837687,8/28/2020,93433,VPR,Desktop,1
2380614,9/28/2020,3693,YAL,Desktop,1
3837687,8/3/2020,85949,YA,Desktop,1
3876574,9/28/2020,3691,TLT,Desktop,1
3838438,8/28/2020,93420,VPR,Desktop,1
3838438,8/28/2020,93417,YAI,Desktop,1
3838438,8/3/2020,85945,VPR,Desktop,2
2380614,10/31/2020,15063,YAL,Desktop,1
KNOWN,8/27/2020,,TGU,Standalone,31
2380614,9/24/2020,1975,TLT,Desktop,1
2380614,9/24/2020,1985,YAL,Desktop,1
2380614,10/31/2020,15071,TLT,Desktop,1
3837687,8/6/2020,85154,V3D,Desktop,-1
2380614,10/31/2020,15074,TLT,Desktop,1
3837687,8/3/2020,85154,V3D,Desktop,1
2380614,10/31/2020,15076,TLT,Desktop,1
2380614,9/24/2020,1980,TLT,Desktop,1
3837687,8/14/2020,89279,YA,Desktop,1
2380614,9/25/2020,2283,VLT,Desktop,1
2380614,9/25/2020,2279,YAI,Desktop,1
2380614,10/30/2020,14792,YA,Desktop,1
3876574,10/31/2020,15078,YAI,Desktop,1
2380614,9/25/2020,2285,YAI,Desktop,1
2380614,9/25/2020,2286,YA,Desktop,1
2380614,10/30/2020,14807,YA,Desktop,1
2380614,10/30/2020,14802,TLT,Desktop,1
2380614,10/30/2020,14800,TLT,Desktop,1
2380614,9/24/2020,2245,TLT,Desktop,1
2380614,9/24/2020,2112,YAL,Desktop,1
3876574,10/29/2020,14755,YAI,Desktop,1
2380614,10/29/2020,14446,TLT,Desktop,1
2380614,10/30/2020,14798,YAI,Desktop,1
3876574,10/29/2020,14462,TLT,Desktop,1
2380614,10/29/2020,14756,YAL,Desktop,1
3837687,8/24/2020,92134,VSI,Desktop,1
2380614,10/29/2020,14447,TLT,Desktop,1
2380614,10/29/2020,14447,TLT,Desktop,-1
3876574,10/29/2020,14451,TLT,Desktop,1
3838438,8/24/2020,92168,YAL,Desktop,1
3838438,8/24/2020,92131,YAI,Desktop,1
3837687,8/24/2020,92171,YAI,Desktop,1
2380614,10/29/2020,14446,YA,Desktop,1
3837687,8/24/2020,92171,TLT,Desktop,1
3837687,8/24/2020,92178,TLT,Desktop,1
3837687,8/12/2020,88652,TLT,Desktop,1
3837687,8/24/2020,91325,TLT,Desktop,1
3837687,8/27/2020,91325,TLT,Desktop,-1
3837687,8/12/2020,88656,VPR,Desktop,1
3837687,8/12/2020,88649,YAI,Desktop,1
3837687,8/12/2020,88668,VMA,Desktop,1
3837687,8/12/2020,88660,YA,Desktop,1
3837687,8/7/2020,87231,YAI,Desktop,1
3838438,8/12/2020,88686,YA,Desktop,1
3876574,10/28/2020,14030,TLT,Desktop,1
3838438,8/5/2020,86578,YA,Desktop,1
3837687,8/24/2020,92168,YAI,Desktop,1
3876574,10/27/2020,13163,YAL,Desktop,-1
3838438,8/24/2020,92157,YA,Desktop,1
3837687,8/12/2020,88671,YA,Desktop,1
3837687,8/23/2020,91875,YAI,Desktop,1
3876574,10/26/2020,13163,YAL,Desktop,1
3837687,8/23/2020,91876,TFS,Desktop,1
2380614,9/24/2020,1999,YAI,Desktop,1
2380614,10/28/2020,14377,TLT,Desktop,1
2380614,10/28/2020,14380,YA,Desktop,1
3838438,8/24/2020,91883,TLT,Desktop,1
3838438,8/24/2020,92136,YAI,Desktop,1
3837687,8/12/2020,88642,YAI,Desktop,1
2380614,9/24/2020,1996,YA,Desktop,1
3837687,8/12/2020,88647,VPR,Desktop,1
3837687,8/12/2020,88645,TLT,Desktop,1
3838438,8/24/2020,92173,YA,Desktop,1
2380614,10/29/2020,14442,V3D,Desktop,1
2380614,10/29/2020,14436,VPR,Desktop,1
3837687,8/11/2020,86575,TLT,Desktop,-1
3837687,8/6/2020,86575,TLT,Desktop,1
3876574,10/27/2020,13967,TLT,Desktop,1
2380614,10/29/2020,14451,V3D,Desktop,1
3837687,8/12/2020,88681,YAL,Desktop,1
3837687,8/12/2020,88665,YAI,Desktop,1
3838438,8/23/2020,91879,YAL,Desktop,1
3837687,8/5/2020,86558,VPR,Desktop,1
2380614,10/29/2020,14757,TLT,Desktop,1
3837687,8/23/2020,91882,YAL,Desktop,1
3838438,8/23/2020,91878,VLT,Desktop,1
3838438,8/23/2020,91877,YAI,Desktop,1
3838438,8/23/2020,91886,YAL,Desktop,1
2380614,10/30/2020,14757,TLT,Desktop,-1
3837687,8/7/2020,87198,YAL,Desktop,2
3837687,8/7/2020,87196,YAI,Desktop,1
3838438,8/7/2020,87192,YAL,Desktop,1
2380614,10/28/2020,14013,YA,Desktop,1
3837687,8/7/2020,87197,YA,Desktop,1
3838438,8/6/2020,86891,YA,Desktop,1
2380614,10/29/2020,14015,TLT,Desktop,-2
3838438,8/7/2020,87208,YAI,Desktop,1
2380614,9/28/2020,3342,V3D,Desktop,1
2380614,10/28/2020,14015,TLT,Desktop,2
3838438,8/7/2020,87199,YAI,Desktop,1
3837687,8/6/2020,86888,TLT,Desktop,1
2380614,10/15/2020,9437,TLT,Desktop,1
2380614,10/28/2020,14019,TLT,Desktop,1
2380614,10/15/2020,9156,TLT,Desktop,1
2380614,10/15/2020,9446,VSI,Desktop,1
2380614,10/28/2020,14017,YA,Desktop,1
2380614,10/15/2020,9144,TLT,Desktop,1
2380614,10/15/2020,9135,YAI,Desktop,1
2380614,10/21/2020,11767,YAI,Desktop,1
2380614,10/15/2020,9164,YA,Desktop,2
3837687,8/7/2020,87193,VPR,Desktop,1
3837687,8/7/2020,87182,YAI,Desktop,1
2380614,10/28/2020,14002,VMA,Desktop,1
2380614,10/28/2020,14002,V3D,Desktop,1
3837687,8/7/2020,87192,YAI,Desktop,1
3837687,8/24/2020,92124,YAI,Desktop,1
3837687,8/5/2020,86568,YA,Desktop,1
3837687,8/13/2020,86568,YA,Desktop,-1
3838438,8/5/2020,86563,YA,Desktop,1
3837687,8/5/2020,86560,VPR,Desktop,1
3837687,8/5/2020,86576,YA,Desktop,1
3838438,8/22/2020,91613,YAL,Desktop,1
3838438,8/22/2020,91609,V3D,Desktop,1
2380614,10/28/2020,13995,YA,Desktop,1
3838438,8/5/2020,86562,YAL,Desktop,1
3837687,8/6/2020,86905,VLT,Desktop,1
3837687,8/21/2020,29198,YA,Desktop,-1
3838438,8/12/2020,88646,TLT,Desktop,1
3838438,8/12/2020,88670,YA,Desktop,1
3838438,8/12/2020,88666,YAI,Desktop,1
3837687,8/5/2020,86567,YA,Desktop,1
3838438,8/12/2020,88649,YAI,Desktop,1
3837687,8/24/2020,92145,VPR,Desktop,1
3837687,8/24/2020,92149,TLT,Desktop,1
3837687,8/24/2020,92150,YAI,Desktop,1
3837687,8/31/2020,94158,VPR,Desktop,1
3837687,8/24/2020,92145,TLT,Desktop,1
2380614,9/28/2020,3312,YAI,Desktop,1
2380614,10/28/2020,13973,TLT,Desktop,1
2380614,10/28/2020,14009,YAL,Desktop,1
2380614,9/28/2020,3363,VMA,Desktop,1
3837687,8/24/2020,92135,YA,Desktop,1
3838438,8/28/2020,93408,YAL,Desktop,1
3837687,8/28/2020,93430,YAI,Desktop,1
3838438,8/28/2020,93411,YA,Desktop,1
2380614,9/24/2020,1948,VPR,Desktop,1
3837687,8/29/2020,93760,VSI,Desktop,1
3837687,8/1/2020,85405,TLT,Desktop,1
3837687,8/3/2020,85945,YAL,Desktop,1
3838438,8/28/2020,93423,VLT,Desktop,1
3838438,8/28/2020,93418,YAL,Desktop,1
3837687,8/2/2020,85674,TLT,Desktop,1
2380614,10/30/2020,15058,TLT,Desktop,1
2380614,10/28/2020,14258,YA,Desktop,1
2380614,10/30/2020,15060,TLT,Desktop,1
2380614,10/29/2020,14412,TLT,Desktop,1
3838438,8/1/2020,85423,YA,Desktop,1
3838438,8/2/2020,85673,YA,Desktop,1
3838438,8/2/2020,85682,YAL,Desktop,1
2380614,9/24/2020,1995,YAL,Desktop,1
2380614,10/29/2020,14419,YA,Desktop,1
3837687,8/31/2020,94109,YA,Desktop,1
2380614,10/28/2020,14021,TLT,Desktop,1
2380614,10/28/2020,14021,YA,Desktop,1
2380614,9/24/2020,1965,YA,Desktop,5
2380614,9/24/2020,1957,V3D,Desktop,1
2380614,9/24/2020,1954,YA,Desktop,1
2380614,9/24/2020,1948,YA,Desktop,1
3837687,8/28/2020,93402,VLT,Desktop,1
2380614,9/24/2020,1937,VLT,Desktop,1
2380614,10/28/2020,14027,YA,Desktop,1
